,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10052,0.16375585724210465,0.2392031876004007,0.19698809922992025,0.2205751836620116,1.5093984869348103,-1.022188816664503,9.214739659320852
10053,0.15331224414555392,0.23354310371572182,0.19273556094544042,0.21684514234961813,1.4196289036175074,-0.7182743599388742,1.4801366252960235
10054,0.16403574752348163,0.2298556876480159,0.1903393336111097,0.213971267180708,1.3151608486691129,-0.5926586993393264,5.311874433847358
10055,0.16612447183322648,0.22522471001882766,0.1881392965150037,0.2112270788787972,1.3015900564192473,-0.606454239378756,1.5394286595728954
10056,0.15818732655602005,0.21840688166178102,0.1775260109058731,0.20446443694459912,1.9329796754754438,-1.2053318843036085,-37.1276796662354
10057,0.13646461165328874,0.2112674576324268,0.1628826641774691,0.19547102614328593,1.9840490612092956,-1.4972824620042064,-49.38926192473658
10058,0.10568937079191339,0.20247567493308535,0.14611628162257814,0.1850329302486968,2.07598320484432,-1.690432236036554,-24.222017149498267
10059,0.07519401852147453,0.1941141871927955,0.13192934253766933,0.1753680266425988,2.2391742983056675,-1.690432236036555,-11.746229249063227
10060,0.06809236195390755,0.18646021003569352,0.12558788479733063,0.16915074763127988,2.2826100932472833,-1.0597509128305607,9.943319471198215
10061,0.06851010546351184,0.1802212537846942,0.1191924217700242,0.16289733379411236,2.3791668944077076,-1.1186436561584567,8.599133652726696
10062,0.07519401852147453,0.17385365931682262,0.11326606956729328,0.15685879904202896,2.1557592153964884,-1.1492256039727275,-1.6960688466848093
10063,0.08313116548911662,0.16685573745615961,0.10902367422445346,0.15164006854376325,2.0611167041908707,-1.0583655194421304,1.1172986787538173
10064,0.08271759735228042,0.16068238670877688,0.10595133545091916,0.1470574890004222,1.8744560116876083,-0.9950031972220149,1.9158896546123916
10065,0.09483218955853606,0.1556011749301501,0.11004157884253948,0.14604149754146006,2.0807856959553477,-0.26736570127233383,8.51326486237715
10066,0.10736452527439119,0.15264249464079943,0.1132451502171383,0.14497659608050437,1.9331878332638899,-0.2896111994376366,7.749986613005803
10067,0.11906137228060688,0.14974813359002623,0.11621326826010879,0.14411474483783135,1.731392235383248,-0.26266933619693783,-0.14773522746782117
10068,0.1255405906469712,0.14630834618740424,0.11602716511143724,0.14201544923033926,1.6127573437942178,-0.5112871117369058,-2.336394266886929
10069,0.12638025641981437,0.1431573515751426,0.11908466122568451,0.14162252052421812,1.580919791270253,-0.16259184354743259,0.2426740467973583
